dataset,partition_method,partition_seed,logical_shards,physical_core_equivalents,m32_capacity_fraction,relevant_query_shard_pairs,ef_search,local_target_recall_mean,local_target_recall_median,local_target_recall_p95,local_target_recall_std,local_target_recall_target_weighted,distance_computations_mean,distance_computations_median,distance_computations_p95,distance_computations_std,graph_nodes_visited_mean,graph_nodes_visited_median,graph_nodes_visited_p95,graph_nodes_visited_std,worker_cpu_us_mean,worker_cpu_us_median,worker_cpu_us_p95,worker_cpu_us_std,local_latency_us_mean,local_latency_us_median,local_latency_us_p95,local_latency_us_std
glove-200-angular,kmeans,20260820,32,32,1.0,27229,32,0.7377067050944167,1.0,1.0,0.3889660416154243,0.8164777777777777,1521.7015681809835,1514.0,2283.0,457.61233467083196,40.81681295677403,40.0,50.0,4.322778063781457,283.1709574350876,273.0,444.0,90.85180679837227,10111.941744683978,8965.922,20637.6972,5712.265204287401
glove-200-angular,kmeans,20260820,32,32,1.0,27229,40,0.7700186163561609,1.0,1.0,0.3727251898984966,0.8423444444444445,1791.2924088288223,1795.0,2660.0,532.9330373589174,48.57846413750046,47.0,57.0,4.31795547482202,326.7311322487054,318.0,511.0,103.85410864783445,9998.063460979101,8827.912,20393.96519999999,5707.233683194471
glove-200-angular,kmeans,20260820,32,32,1.0,27229,80,0.8574497632367917,1.0,1.0,0.3099725324524413,0.9094444444444445,3056.580226963899,3108.0,4420.0,905.0078131544426,87.43714422123472,86.0,95.0,3.731492935673564,534.9656248852326,526.0,837.0,172.32697469287166,10194.091742113189,8969.929,20709.223399999995,5737.029635619985
glove-200-angular,kmeans,20260820,32,32,1.0,27229,160,0.9269166802201434,1.0,1.0,0.23117613559501857,0.9566555555555556,5327.404127951816,5436.0,7752.0,1623.5193459557904,166.21774578574315,166.0,170.0,2.401139332841571,917.456829116016,907.0,1469.0,307.8345297532785,10406.59672353006,9207.895,20952.112599999997,5727.294708518133
glove-200-angular,kmeans,20260820,32,32,1.0,27229,320,0.9682365673386277,1.0,1.0,0.15729210470343644,0.9826,9148.491865290684,9243.0,13479.0,2910.2818912229554,325.52407359800213,325.0,328.0,1.7084653308285978,1591.314664512101,1577.0,2612.0,566.0625749949282,39239.032262477514,31272.366,100564.07599999994,30064.642990116365
glove-200-angular,orion,1,2,2,0.0625,13306,10,0.5488605808574244,0.6,1.0,0.39571341803818033,0.5404111111111111,835.9507740868781,798.0,1313.0,251.28707867375357,23.643393957613107,23.0,32.0,4.3040962554346365,172.70682398917782,164.0,279.0,56.731504911381734,5972.242613407486,5437.861,11616.377,2952.3301244456
glove-200-angular,orion,1,2,2,0.0625,13306,16,0.6323156220251516,0.7777777777777778,1.0,0.3811492868532279,0.6187222222222222,1106.7524425071397,1067.0,1726.75,333.42514942333116,30.311062678490906,29.0,41.0,5.255886535279897,227.9333383436044,218.0,368.0,75.71173282015741,6160.880724334887,5642.915,11688.4315,2901.8914274950007
glove-200-angular,orion,1,2,2,0.0625,13306,20,0.669165927055225,0.8,1.0,0.3699112312532337,0.6529666666666667,1274.7333533744174,1233.0,1973.0,383.63112930815475,34.569216894633996,33.0,46.0,5.777259613061232,263.94055313392454,252.0,430.0,89.64322204268412,6155.332575454682,5611.717,11668.99275,2903.9947437591877
glove-200-angular,orion,1,2,2,0.0625,13306,24,0.6960138820295891,0.875,1.0,0.360530775390852,0.679,1432.3176010822185,1390.0,2215.0,427.92704901988475,38.670299113182026,37.0,51.0,6.172020538904311,296.9862468059522,285.0,483.75,101.01398233275526,6183.316575980761,5632.441,11699.08175,2892.1299032668417
glove-200-angular,orion,1,2,2,0.0625,13306,32,0.7355658266112197,0.9,1.0,0.34199895620668325,0.7167888888888889,1737.268750939426,1704.0,2657.0,510.8648091423985,46.79242447016384,45.0,61.0,6.84250183656024,359.5015030813167,346.0,582.75,122.77819280610984,6222.494646851044,5702.907499999999,11640.35425,2863.409513622434
glove-200-angular,orion,1,2,2,0.0625,13306,40,0.7629218171060198,1.0,1.0,0.327086307303927,0.7434444444444445,2027.5078911769126,1995.0,3040.75,586.5945428049399,54.75582444010221,52.0,70.0,7.264948275176909,423.63580339696375,410.0,674.0,142.22494084030598,6309.14059927852,5762.905000000001,11734.4785,2862.9234690702506
glove-200-angular,orion,1,2,2,0.0625,13306,80,0.8334975688256163,1.0,1.0,0.2765777833761172,0.8147,3397.6673681046145,3424.0,4879.0,947.0579052615923,94.28535998797535,92.0,111.0,8.125802753187585,801.4926349015482,764.0,1372.0,312.79225249271514,6858.324765143543,6473.7065,12055.753,2828.5620667462617
glove-200-angular,orion,1,2,2,0.0625,13306,160,0.8874682086372301,1.0,1.0,0.2218408559087711,0.8696555555555555,5916.77679242447,6071.0,8359.75,1672.1560653957945,173.19600180369758,171.0,187.0,8.095945152941168,1628.8451074703141,1651.0,2612.0,651.2244530677943,10430.567417480834,11235.7055,18717.47975,6357.3335677766345
glove-200-angular,orion,1,2,2,0.0625,13306,320,0.9255250943004587,1.0,1.0,0.17218826303040052,0.9109,10555.180069141741,10934.5,15043.0,3131.1762832713944,331.67533443559296,330.0,341.0,5.983163440763409,3128.302344806854,3133.0,4732.0,1055.5825272650836,20491.24151721028,21573.260000000002,33984.5995,11153.09836979678
glove-200-angular,orion,1,4,4,0.125,19608,10,0.49746301315303765,0.5,1.0,0.417637673970353,0.5760444444444445,802.8856589147287,771.0,1237.6499999999978,235.46935598389607,23.117554059567524,22.0,31.0,3.9913208950656474,179.97878416972665,170.0,294.6499999999978,61.627112691386046,7590.094901315789,6853.2835,15137.173949999995,3940.38821849646
glove-200-angular,orion,1,4,4,0.125,19608,16,0.5757905341519173,0.6666666666666666,1.0,0.4137807936419975,0.6517444444444445,1076.1546817625458,1038.0,1663.0,316.4895873596629,29.841034271725825,29.0,40.0,4.947580708450799,233.41559567523458,222.0,381.0,80.40550796734809,7912.224679263566,7156.9225,15444.904799999997,4004.3405571604458
glove-200-angular,orion,1,4,4,0.125,19608,20,0.6115536135234728,0.75,1.0,0.4076632832534744,0.6848777777777778,1242.954202366381,1202.0,1913.0,362.32752708932406,34.06487148102815,33.0,45.0,5.395494116985822,267.718125254998,254.0,438.0,92.28832592431009,7972.588355875153,7239.367,15727.352749999995,3990.287003455992
glove-200-angular,orion,1,4,4,0.125,19608,24,0.6385789854157358,0.8,1.0,0.40163789313600545,0.7099666666666666,1403.4904120767035,1362.0,2147.649999999998,408.0789937332599,38.20491636066912,37.0,50.0,5.773231703956627,301.2357201142391,287.0,492.0,103.46197257226967,7965.358101642187,7243.9605,15496.212649999989,3965.9172945620803
glove-200-angular,orion,1,4,4,0.125,19608,32,0.6807771002117697,0.9,1.0,0.3889108119763379,0.7472,1709.9822521419828,1662.0,2590.0,488.98227162721895,46.30334557323541,44.0,60.0,6.368253786541478,364.89616483068136,349.0,597.0,125.29042650036585,8012.889554161567,7291.2395,15566.623649999987,3990.149022558738
glove-200-angular,orion,1,4,4,0.125,19608,40,0.7110441033138402,1.0,1.0,0.3774324230212557,0.7743888888888889,2005.580630354957,1964.0,2996.0,565.2176829297373,54.30671154630763,52.0,68.0,6.789805627785091,428.15998572011426,412.0,691.0,144.9836199622707,8099.970997858018,7336.544,15607.369499999988,3984.8014521588907
glove-200-angular,orion,1,4,4,0.125,19608,80,0.791974404680953,1.0,1.0,0.33268651320443565,0.8428,3383.9919420644633,3361.0,4888.0,919.2808695118879,93.65376376988984,91.0,109.0,7.344416449950192,734.0538045695635,711.0,1190.0,248.64091309278896,8341.14761760506,7614.32,15781.657149999975,3975.7023708847823
glove-200-angular,orion,1,4,4,0.125,19608,160,0.8582638160323289,1.0,1.0,0.27884727861134273,0.8955,5925.828233374133,5947.0,8475.299999999996,1625.8454345241355,172.3328233374133,170.0,184.0,6.6183402239899625,1248.9338535291718,1195.0,2060.0,429.63617150059713,8762.321594604244,8108.441,16149.604249999995,3878.3182998632774
glove-200-angular,orion,1,4,4,0.125,19608,320,0.9120540976148381,1.0,1.0,0.21905604879289312,0.9358666666666666,10604.465830273357,10738.5,15353.949999999993,3032.8512667046457,330.77269481844144,330.0,338.0,4.420093284456599,2542.4467564259485,2493.5,4032.0,854.9133592454177,13231.719664626684,12333.453000000001,24271.152999999988,5961.5644340928775
glove-200-angular,orion,1,8,8,0.25,22127,10,0.4951571950091858,0.5,1.0,0.42860623270996245,0.5869444444444445,767.531206218647,739.0,1184.7000000000007,226.29730769353156,21.739006643467256,21.0,30.0,4.1715472058421135,167.57594793690967,161.0,256.0,48.34805498019977,8109.326563338906,7241.261,16395.618700000003,4356.253881984156
glove-200-angular,orion,1,8,8,0.25,22127,16,0.5746449069979146,0.7,1.0,0.4243510314432195,0.6648333333333334,1027.4803633569848,995.0,1585.0,305.10429625158133,28.32046820626384,27.0,38.0,5.023020895235117,216.7558186830569,208.0,334.0,63.56671275948159,8505.15181972251,7728.765,16746.936400000002,4345.625691543333
glove-200-angular,orion,1,8,8,0.25,22127,20,0.6096021451921484,0.7777777777777778,1.0,0.4195243203169447,0.6984666666666667,1190.1182717946401,1155.0,1823.0,352.16692629014,32.54562299453157,31.0,43.0,5.43335025194593,248.69543996022958,239.0,387.0,73.62693830210908,8539.565859447734,7740.897,16817.471700000002,4350.621563421219
glove-200-angular,orion,1,8,8,0.25,22127,24,0.6384915434063534,0.8571428571428571,1.0,0.4134440354823214,0.7240666666666666,1342.7955439056357,1309.0,2052.7000000000007,394.4789231148841,36.612961540199755,35.0,48.0,5.768963681168205,277.58828580467303,266.0,429.0,81.49836290127132,8541.34536787635,7784.218,16748.160000000003,4299.300831074073
glove-200-angular,orion,1,8,8,0.25,22127,32,0.680087388746493,1.0,1.0,0.4011225736159571,0.7596666666666667,1639.8223437429385,1604.0,2481.0,476.9815640260315,44.696886157183535,43.0,58.0,6.272160119421829,335.8782482939395,323.0,524.0,100.6464992479133,8665.5403917386,7881.261,17026.608800000005,4368.743425582985
glove-200-angular,orion,1,8,8,0.25,22127,40,0.7099775753388986,1.0,1.0,0.3901088479046847,0.7855111111111112,1922.206941745379,1891.0,2871.0,552.0457401181683,52.61933384552809,51.0,66.0,6.541345498452541,392.1867401816785,379.0,610.0,116.57020835649416,8619.824311791024,7838.751,16798.601,4336.361320339566
glove-200-angular,orion,1,8,8,0.25,22127,80,0.7945484257184895,1.0,1.0,0.34529797469625734,0.8543777777777778,3249.335969629864,3238.0,4693.0,916.3094331039935,91.89293623175307,90.0,106.0,7.00485458769033,658.5925340082252,640.0,1026.0,194.15757756162836,8846.948204772449,8025.611,17121.4058,4348.093454432803
glove-200-angular,orion,1,8,8,0.25,22127,160,0.8675107837081897,1.0,1.0,0.2847692835761228,0.9085666666666666,5680.725990870882,5742.0,8139.700000000001,1628.6092253896848,170.40294662629367,169.0,181.0,5.701748400738581,1182.2505536222714,1154.0,1841.0,354.0038692023793,9189.606911917566,8440.649,17309.2224,4238.83253494514
glove-200-angular,orion,1,8,8,0.25,22127,320,0.9240136843517328,1.0,1.0,0.21754129161416563,0.9469333333333333,10118.932797035297,10301.0,14698.7,3061.938010187147,329.0391377050662,328.0,335.0,4.043354926892562,2316.995164278935,2261.0,3703.0,767.6090353501572,17247.097939847245,15391.485,35291.9691,9331.98480927151
glove-200-angular,orion,1,16,16,0.5,24584,10,0.48030726527513057,0.5,1.0,0.43458695006582576,0.6070444444444445,720.5222909209242,695.0,1103.0,205.99181270878162,19.854132769280834,19.0,27.0,3.7863592589654225,176.65628050764724,166.0,296.0,64.78738084926403,8704.145705336805,7768.3085,17910.39335,4820.9213159121055
glove-200-angular,orion,1,16,16,0.5,24584,16,0.5588591140708372,0.6666666666666666,1.0,0.4347094397989868,0.6825444444444444,969.2056215424667,940.0,1464.0,272.7254701209271,26.36613244386593,25.0,35.0,4.499427965019197,224.48470549951188,210.0,380.0,83.73196369726958,9121.930376871136,8209.946,18310.208399999996,4777.09640506187
glove-200-angular,orion,1,16,16,0.5,24584,20,0.5948357655514749,0.7777777777777778,1.0,0.4308106650346298,0.7153222222222222,1123.251464367068,1093.0,1688.0,313.8312138882609,30.498332248616986,29.0,40.0,4.8142098165485825,254.84404490725674,237.0,437.0,96.42842349957984,9154.510028839895,8242.778,18241.583249999996,4819.078215283071
glove-200-angular,orion,1,16,16,0.5,24584,24,0.6242589708624529,0.8571428571428571,1.0,0.4260601140540637,0.7410222222222222,1271.3472990562968,1239.0,1891.8499999999985,352.25701668959795,34.56447282785552,33.0,45.0,5.107603181277598,284.59123820370974,263.0,492.0,109.25302528401346,9218.912897738366,8330.406500000001,18300.8342,4807.4796235306985
glove-200-angular,orion,1,16,16,0.5,24584,32,0.6677244588040226,1.0,1.0,0.41499346799597847,0.7775444444444445,1556.738651155223,1522.0,2308.0,426.5043577827579,42.56760494630654,41.0,54.0,5.470714717101812,339.8626342336479,312.0,587.8499999999985,131.90358544802172,9244.393408273674,8286.119,18425.017249999994,4845.26360531344
glove-200-angular,orion,1,16,16,0.5,24584,40,0.6996603643355596,1.0,1.0,0.40464683908370086,0.8041222222222222,1830.146029938171,1788.0,2695.0,497.8772015755525,50.44724210868858,49.0,62.0,5.712921356760436,395.92560201757243,365.0,686.8499999999985,153.34448723584288,9241.570431378132,8326.640500000001,18390.83,4804.294435025919
glove-200-angular,orion,1,16,16,0.5,24584,80,0.7927910106715428,1.0,1.0,0.35889832641410996,0.8734444444444445,3107.1728766677516,3052.0,4444.0,828.2849521621682,89.51972827855516,88.0,101.0,5.7218674394098965,658.123088187439,601.0,1170.0,266.68362837754427,9429.74012748129,8483.974999999999,18593.4364,4860.50712421574
glove-200-angular,orion,1,16,16,0.5,24584,160,0.8723757612384362,1.0,1.0,0.2939628360396828,0.9266333333333333,5425.335990888383,5315.0,7750.0,1485.1299592834994,168.0115929059551,167.0,176.0,4.46621850262838,1136.2541083631631,1038.0,2078.0,474.0427406849914,9636.998156402538,8748.676,18625.10465,4742.143824435374
glove-200-angular,orion,1,16,16,0.5,24584,320,0.9325478663371194,1.0,1.0,0.21895434398471023,0.9625666666666667,9531.373535632933,9232.0,13778.0,2754.18972230916,326.8879759192971,326.0,332.0,3.004481180246098,2113.2115603644647,1930.5,3868.0,912.1956701047559,23847.285131304914,21004.980499999998,50832.1201,14376.301631569591
glove-200-angular,orion,1,32,32,1.0,27297,10,0.5240734053570629,0.6,1.0,0.4417906261388331,0.6299555555555556,682.6310949921236,661.0,1033.0,194.20784410042654,19.525552258489945,19.0,27.0,3.8496795328173294,148.1214785507565,142.0,228.0,44.493657709067634,9774.82625728102,8587.102,20526.4452,5688.312001500004
glove-200-angular,orion,1,32,32,1.0,27297,16,0.6068866513036202,0.8333333333333334,1.0,0.43439325295285,0.7045777777777777,918.4522108656629,895.0,1380.199999999997,258.2445890849696,25.912444590980694,25.0,35.0,4.529392364611563,186.74429424478882,180.0,287.0,55.876534399732385,9990.206530827563,8767.76,20967.52459999998,5879.775627640655
glove-200-angular,orion,1,32,32,1.0,27297,20,0.6457900920561652,1.0,1.0,0.4262712498876418,0.7393111111111111,1064.9365131699453,1043.0,1587.199999999997,296.4008193125853,30.020734879290764,29.0,40.0,4.851422029909154,211.2422610543283,203.0,326.0,63.290629145926566,10072.321162691871,8782.018,21079.08659999998,5951.372251939291
glove-200-angular,orion,1,32,32,1.0,27297,24,0.674632321942466,1.0,1.0,0.4179317400503451,0.7634333333333333,1203.5858885591824,1182.0,1776.0,330.3937027045709,34.00490896435506,33.0,44.0,5.084973600978669,234.53822764406345,225.0,362.0,70.76055520687937,10130.726886361137,8865.694,21015.782399999996,5962.751707294749
glove-200-angular,orion,1,32,32,1.0,27297,32,0.7179199877188668,1.0,1.0,0.40221059502749806,0.7987222222222222,1472.4013994211818,1455.0,2146.0,396.575665753996,41.92570612155182,40.0,53.0,5.404776638047176,278.11964684763893,267.0,427.0,83.45262134458636,10005.167665201303,8731.051,20840.741999999984,5888.6338056943
glove-200-angular,orion,1,32,32,1.0,27297,40,0.7510028719941897,1.0,1.0,0.3864316922783699,0.8244333333333334,1729.314210352786,1719.0,2493.199999999997,459.7760584089399,49.736124848884494,48.0,61.0,5.5162284509356105,321.48052899586037,310.0,493.1999999999971,96.86064871497645,10120.172365278237,8842.901,21115.47919999999,6005.112830468873
glove-200-angular,orion,1,32,32,1.0,27297,80,0.8390116566097444,1.0,1.0,0.3275413045889366,0.8888333333333334,2916.1480748800236,2926.0,4085.0,760.9461912404462,88.57680331171923,87.0,99.0,5.154986040775884,522.5004212917171,504.0,810.0,161.44812123717932,10017.911771513353,8769.953,20750.3322,5850.655050510266
glove-200-angular,orion,1,32,32,1.0,27297,160,0.9087876102438143,1.0,1.0,0.2527681930801953,0.9363666666666667,5026.913104004103,5056.0,7071.0,1366.1558826363457,167.29336557130821,166.0,174.0,3.977584593154222,887.1802029527054,856.0,1408.0,288.88517196762245,10343.283443345423,9096.656,20934.010399999992,5834.555980914734
glove-200-angular,orion,1,32,32,1.0,27297,320,0.9529838298411768,1.0,1.0,0.18110606631171502,0.9663444444444445,8586.88035315236,8543.0,12373.0,2515.24928430607,326.4446276147562,326.0,332.0,2.9406740732058103,1520.1101952595523,1487.0,2393.0,499.75347120628675,39233.797919075354,30750.494,101756.04079999999,30968.891148416787
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,10,0.5558503448005643,0.625,1.0,0.3986948723796502,0.5510666666666667,854.4599561162918,815.0,1324.0,249.0945658930176,23.608475041140977,23.0,32.0,4.286730156708183,173.5671283598464,165.0,271.0,52.661699030681824,6252.061059517279,5673.1465,12196.944,3112.1775428964856
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,16,0.6359162900852424,0.7777777777777778,1.0,0.3839097682600994,0.6271555555555556,1130.483269336259,1088.5,1747.699999999997,331.1662195893488,30.230800877674163,29.0,41.0,5.204216323607861,228.2803071859572,217.0,361.0,70.9981110169858,6406.038178894679,5815.593,12352.666899999997,3087.2289890774196
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,20,0.6703602393142299,0.8333333333333334,1.0,0.37348066004894426,0.6600111111111111,1299.8240537575425,1259.0,1995.8499999999985,377.6522107724051,34.43856280855732,33.0,46.0,5.693866407384748,262.85415523861764,251.0,415.0,81.18445826381873,6550.687170529348,5981.1735,12534.314949999996,3108.636988850292
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,24,0.6956665926564447,0.875,1.0,0.3650812756805624,0.6841666666666667,1461.5602029621502,1424.0,2232.0,420.99505940081167,38.5338727372463,37.0,51.0,6.066956280303774,295.5708310477235,283.0,468.0,91.88890551438979,6500.342999245749,5940.392,12456.373099999995,3098.3566553200985
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,32,0.7355584561032312,1.0,1.0,0.3469405996243935,0.7220888888888889,1777.4882748217224,1744.0,2692.0,506.57052377376965,46.688768513439385,45.0,61.0,6.798266212583507,360.00239989029075,346.0,569.0,111.03525731856793,6592.933446448163,6049.7119999999995,12500.613799999986,3052.4275285149006
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,40,0.7616579160462869,1.0,1.0,0.33252090746728774,0.7485,2080.7325150850247,2056.0,3104.699999999997,585.0958563381233,54.71701865057597,52.0,70.0,7.335334124101906,424.82439659901263,410.0,665.0,131.3031589914792,6668.0860084339,6093.579,12608.798299999993,3099.1592147393526
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,80,0.8325184590201047,1.0,1.0,0.28195946932406013,0.8175111111111111,3493.1790318156886,3527.0,4958.0,935.1232960538093,94.19576247942952,92.0,110.0,8.124123220008771,759.6593527153044,732.0,1222.0,247.67874517360463,7135.456423614921,6654.05,12799.546849999999,3013.7005344884647
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,160,0.8874616616165574,1.0,1.0,0.2260402442135434,0.8723444444444445,6106.209544706528,6275.0,8465.0,1641.9282097575897,173.0499862863412,171.0,186.0,7.760561433834885,1636.0573916620954,1631.0,2505.0,550.8174651682646,9625.828679511795,9347.0815,17322.325,5207.169639685539
glove-200-angular,orion_no_refinement,1,2,2,0.0625,14584,320,0.9271710300046148,1.0,1.0,0.17215049244433667,0.9137222222222222,10955.907089961602,11313.0,15281.849999999999,3082.4816022332748,331.64824465167305,330.0,341.0,6.040351008738542,3193.295735052112,3263.0,4535.0,888.8412120197693,21426.271069048275,21205.112999999998,32737.99085,8554.311148685154
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,10,0.5257399357486159,0.5714285714285714,1.0,0.420777713252559,0.5791555555555555,814.589284853161,784.0,1263.0,242.7698636173123,23.089887640449437,22.0,31.0,4.039650429352545,171.58166562183536,164.0,266.0,51.65106830157811,7778.794048994551,7005.899,15600.341800000002,4115.521140616418
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,16,0.6040154053294816,0.75,1.0,0.41287281468068393,0.6561777777777777,1083.4619761778463,1044.0,1672.2000000000007,323.5035923327848,29.678931378695086,29.0,39.0,4.886957294628744,224.0126344215653,214.0,352.0,68.07972779353057,8236.102286396297,7491.299,16255.7612,4140.71987662297
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,20,0.6378794019737742,0.8,1.0,0.4050555557195142,0.6886666666666666,1248.530404590828,1209.0,1932.0,370.5960601483223,33.85658484833872,32.0,45.0,5.326778690501431,256.40087765829196,245.0,402.0,78.09863045960314,8231.323180498626,7484.446,15931.041800000003,4067.8317813010885
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,24,0.6654860455699536,0.875,1.0,0.39738515085227716,0.7146111111111111,1409.130732507113,1371.0,2169.0,415.5762911754617,37.988378261079234,36.0,50.0,5.72162998431676,286.6065486811014,274.0,449.0,86.24410786384264,8237.885238317982,7516.376,16068.873200000002,4103.477231506508
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,32,0.7048234273375326,1.0,1.0,0.38307479676155143,0.7504666666666666,1715.321791966051,1679.0,2601.0,496.2928691149314,46.05666200511163,44.0,59.0,6.2658562797477755,347.7805372040314,333.0,542.0,104.44208498639301,8308.186766986546,7587.66,16035.526800000005,4094.8248073128566
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,40,0.7318932649332418,1.0,1.0,0.37100347980640985,0.7759222222222222,2008.176689009982,1979.0,2999.0,569.6878969896073,53.97236823069875,52.0,67.0,6.486494354261748,405.52239957563773,391.0,631.0,119.4446820114999,8244.73049737185,7504.955,15886.385800000002,4071.12154720523
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,80,0.8069791669058679,1.0,1.0,0.32532148013503925,0.8437888888888889,3394.3012007522784,3405.0,4871.0,930.6137523972266,93.309350436418,91.0,107.0,7.006409058882415,697.5705261127454,675.0,1084.2000000000007,204.43696495141853,8469.48216651396,7732.551,16116.991800000002,4045.5483166181566
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,160,0.8681704200221826,1.0,1.0,0.2716815603845449,0.8959,5971.249071707576,6077.0,8402.2,1652.591390054061,171.939817717124,170.0,183.0,5.904207477368473,1308.776920480301,1269.0,2037.0,395.5534647486553,8990.209750880069,8322.958,16488.116,3999.4684143521654
glove-200-angular,orion_no_refinement,1,4,4,0.125,20737,320,0.9167135501224328,1.0,1.0,0.21683219233029646,0.9354333333333333,10773.00125379756,10969.0,15292.0,3123.6830454962937,330.62689877995854,330.0,337.0,4.230223715439947,2609.6504798186816,2633.0,3986.0,897.0903867580357,13409.207120268118,12584.264,24506.099000000006,6021.2068150859495
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,10,0.5337163737020675,0.6,1.0,0.43587973042837413,0.6076222222222222,780.3074355306115,751.0,1220.0,236.99385146213802,21.92905616081582,21.0,30.0,4.096184076332323,170.21393199075604,163.0,263.0,50.165891247011096,8933.384515204873,7968.774,18497.015,5000.648799739027
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,16,0.6128549972255266,0.8,1.0,0.4261637326341046,0.6851444444444444,1045.6610909357692,1012.0,1625.0,316.7441690600604,28.46586698947214,28.0,38.0,4.8997412668047655,220.6036095521074,211.0,346.0,66.87473928722717,9633.593072447818,8698.652,19306.682,5059.716502174338
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,20,0.6474746177893532,0.9,1.0,0.4179629948022879,0.7168888888888889,1208.9257547412053,1175.0,1861.0,361.84870143600006,32.61336708117824,32.0,43.0,5.23360206281582,251.99292028905762,241.0,393.0,75.47407549004144,9657.805795422033,8701.727,19277.558,5016.349418667686
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,24,0.6754364482547602,1.0,1.0,0.40925515322772704,0.7421333333333333,1365.5605076849713,1331.0,2094.0,406.56991596085544,36.65855984740105,35.0,48.0,5.518146629742944,282.4033234290745,271.0,441.0,85.5060683063565,9700.585155937053,8762.822,19328.483,5054.421226558167
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,32,0.7146311842663773,1.0,1.0,0.39398312489790405,0.7769111111111111,1666.5170023109938,1635.0,2528.0,488.0533734656625,44.62261105608745,43.0,57.0,5.898501464274325,340.5658633212281,327.0,536.0,103.2038996309159,9722.544943398994,8774.163,19420.496,5061.883940703031
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,40,0.7445884812479948,1.0,1.0,0.37980495743425985,0.8027444444444445,1956.5804262499541,1924.0,2926.0,565.7551212572816,52.50420013939327,51.0,65.0,6.082490452917183,399.7109790543267,383.0,631.0,121.74084772486013,9684.548008363596,8796.697,19072.633,4970.464813190309
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,80,0.8228185593350115,1.0,1.0,0.32917361436155834,0.8688333333333333,3329.454091926195,3315.0,4834.0,943.1261985371804,91.64509739187851,90.0,104.0,6.101591892169744,674.8549943142218,653.0,1056.0,203.7617893483693,9923.972239279557,8964.51,19577.821,5031.332615927029
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,160,0.8887923645792027,1.0,1.0,0.2682427019792436,0.9208,5885.250431018671,5912.0,8525.0,1693.8776008195987,170.26745167088515,169.0,179.0,4.911374822893387,1216.194306885294,1182.0,1906.0,369.24397183346395,10302.024985473752,9370.14,19905.044,5012.135388336668
glove-200-angular,orion_no_refinement,1,8,8,0.25,27261,320,0.9376817745916459,1.0,1.0,0.204026804039897,0.9567,10609.701625032098,10697.0,15533.0,3154.4064572381767,329.12064854554126,329.0,335.0,3.480393009776667,2355.6453908513995,2289.0,3736.0,753.9414303903325,16906.461115696417,15023.025,34607.086,9237.877960538066
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,10,0.5175492833859368,0.5,1.0,0.4423367586825701,0.6188444444444444,734.7816370880116,711.0,1126.0,214.1002992900827,19.738138355668237,19.0,27.0,3.658961899829943,166.7386091995654,159.0,268.0,55.1740863955466,9373.642334262948,8348.681499999999,19320.146949999995,5218.224497578979
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,16,0.5922721811168026,0.7777777777777778,1.0,0.4362501681190791,0.6933,986.8541832669323,961.0,1501.0,285.75433527469147,26.164904020282506,25.0,35.0,4.318252963424739,210.98261499456717,200.0,341.0,70.26097047134648,9834.000021803695,8817.710500000001,19717.31655,5261.4283682126215
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,20,0.6264468532795225,0.8888888888888888,1.0,0.4301324273658742,0.7252333333333333,1144.0848967765303,1118.0,1731.0,328.1938090165355,30.297283592901124,29.0,40.0,4.634937697136512,239.07388627308947,227.0,386.0,79.20985044966302,9786.114490764216,8753.45,19702.904599999998,5263.743811745242
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,24,0.654365453050712,1.0,1.0,0.42312121985837775,0.7506555555555555,1296.6891343716045,1269.0,1953.0,370.9806323582732,34.37261861644332,33.0,44.0,4.917252627598363,266.762115175661,253.0,433.0,89.83035796214531,9832.564042919234,8811.0085,19826.351799999997,5277.276517571196
