dataset,logical_shards,metric,difference_definition,favorable_direction,orion_mean,kmeans_mean,mean_difference,relative_difference_vs_kmeans,bootstrap_ci95_low,bootstrap_ci95_high,paired_query_count,bootstrap_replicates,bootstrap_seed,conclusion
glove-200-angular,32,common_ef_target_weighted_recall,Orion minus K-Means,higher_favors_orion,0.9663444444444445,0.9826000000000001,-0.016255555555555554,-0.01654341090530791,-0.017655555555555553,-0.014877777777777774,9000,10000,20364026,KMEANS_FAVORED
glove-200-angular,32,common_ef_mean_relevant_distance_computations,Orion minus K-Means,lower_favors_orion,8052.493875088184,8561.376690784831,-508.88281569664906,-0.05943936753120475,-534.7187972839506,-482.7095517868166,9000,10000,20364027,ORION_FAVORED
glove-200-angular,32,P_exact,Orion minus K-Means,lower_favors_orion,2.4255555555555555,2.418111111111111,0.0074444444444444445,0.0030786196755961956,-0.018555555555555554,0.03333611111111107,9000,10000,20364028,INCONCLUSIVE
glove-200-angular,32,P_HNSW,Orion minus K-Means,lower_favors_orion,4.920111111111111,3.3048888888888888,1.6152222222222221,0.4887372243141474,1.448886111111111,1.7807833333333332,9000,10000,20364029,KMEANS_FAVORED
glove-200-angular,32,Delta_P,Orion minus K-Means,lower_favors_orion,2.4945555555555554,0.8867777777777778,1.6077777777777778,1.8130560080190452,1.440886111111111,1.7786694444444444,9000,10000,20364030,KMEANS_FAVORED
glove-200-angular,32,W90,Orion minus K-Means,lower_favors_orion,40224.086,29483.59488888889,10740.49111111111,0.3642870264493678,9366.71551111111,12132.402577777777,9000,10000,20364031,KMEANS_FAVORED
glove-200-angular,32,full_fanout_wall_us,Orion minus K-Means,lower_favors_orion,251196.32486044444,251204.2577483333,-7.932887888889191,-3.157943245068992e-05,-1159.4685530527777,1138.7051462194436,9000,10000,20364032,INCONCLUSIVE
glove-200-angular,32,total_distance_computations,Orion minus K-Means,lower_favors_orion,258333.46944444443,290358.77077777777,-32025.301333333333,-0.1102956223693462,-32121.719355555553,-31926.683205555553,9000,10000,20364033,ORION_FAVORED
glove-200-angular,32,total_graph_nodes_visited,Orion minus K-Means,lower_favors_orion,10418.399111111112,10416.96411111111,1.435,0.00013775606642144205,1.101986111111111,1.7551166666666664,9000,10000,20364034,KMEANS_FAVORED
glove-200-angular,32,total_worker_cpu_us,Orion minus K-Means,lower_favors_orion,45132.544,50926.74522222222,-5794.201222222222,-0.11377521176621129,-5827.864486111112,-5760.012913888889,9000,10000,20364035,ORION_FAVORED
glove-200-angular,32,total_response_bytes,Orion minus K-Means,lower_favors_orion,24367.007,24383.735111111113,-16.72811111111111,-0.0006860356313290367,-17.220558333333333,-16.231527777777778,9000,10000,20364036,ORION_FAVORED
