policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P2,8979ff6e6ff7c6eb,"{""policy"":""P2"",""fixed_p"":3,""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9036000000000001,0.6,3.0,3.0,16442.142,23007.449999999997,10343.407,15923.099999999999,17758.39,505.92,416.0,5339.329
P2,4f0431382ddb656d,"{""policy"":""P2"",""fixed_p"":3,""alpha"":8,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9127000000000001,0.6,3.0,3.0,19298.572,26758.1,11275.88,17103.2,19158.629999999997,602.191,448.0,6194.916
P2,ef3f799f9bfeae07,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9252,0.6,3.0,3.0,22554.661,35125.75,14994.844,22848.75,24379.329999999998,721.809,514.0,7231.949
P2,7343594a399a0977,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9257000000000001,0.6,3.0,3.0,22805.345,35623.2,15038.113,22922.35,24412.239999999998,729.984,514.0,7282.899
P2,cb2cb8b279506e7c,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.927,0.6,3.0,3.0,23371.414,36402.85,15124.201,22973.849999999995,24434.02,748.425,514.0,7461.914
P2,b773c35d90fc1963,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9289,0.7,3.0,3.0,24477.377,37737.45,15276.517,22973.849999999995,24489.45,785.349,514.0,7814.232
P2,bfe3d3b7529d3a42,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9317000000000001,0.7,3.0,3.0,26592.379,40777.649999999994,15540.475,23142.05,24489.45,857.234,514.0,8489.547
P2,de3673885b6a18a6,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.7537,0.2,4.0,4.0,3753.02,4827.15,1749.245,2620.6499999999996,3006.05,98.899,53.0,1582.455
P2,34e90a05c8878c38,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.767,0.2,4.0,4.0,4057.243,5251.549999999999,1894.948,2835.0,3278.7199999999993,107.249,57.0,1670.358
P2,618b023475266fc7,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.7875,0.2,4.0,4.0,5178.208,6692.4,2194.813,3201.4999999999995,3719.4999999999995,139.27,65.0,2015.049
P2,cf4c81b53723d241,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8196,0.3,4.0,4.0,7378.488,9444.099999999999,2807.402,3997.45,4520.599999999999,205.003,81.0,2692.98
P2,4b90b3926bc90055,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8556,0.4,4.0,4.0,11465.549,14210.05,4034.946,5414.349999999999,5769.21,332.896,113.0,3959.389
P2,677fc05f59f3d54f,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8119,0.3,4.0,4.0,5427.203,7184.2,2975.208,4497.549999999999,4967.05,146.973,100.0,2077.21
P2,2e24eb1307a85081,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8187000000000001,0.3,4.0,4.0,5769.563,7657.4,3116.36,4723.5,5145.58,156.851,104.0,2182.13
P2,994b9b262e775a3f,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8307,0.3,4.0,4.0,6861.091,9032.449999999999,3395.445,5066.1,5493.799999999999,188.814,112.0,2522.641
P2,b6565c0e2be669f7,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8481000000000001,0.3950000000000003,4.0,4.0,9012.436,11607.25,3940.023,5721.1,6274.29,254.546,128.0,3189.04
P2,6362983ce3d0654b,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8734,0.4950000000000003,4.0,4.0,13046.135,16399.5,5070.487,7203.4,7919.0599999999995,382.745,160.0,4452.031
P2,2fbb2d64d5805ac0,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8623,0.4,4.0,4.0,8633.898,11644.35,5287.516,8132.25,9060.32,245.7,196.0,3049.927
P2,f2f9cc2e2a727a3d,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8647999999999999,0.4,4.0,4.0,8999.08,12308.749999999998,5413.951,8296.849999999999,9293.19,256.851,200.0,3158.385
P2,cc942f91d37bb589,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8707999999999999,0.4,4.0,4.0,10048.485,13498.25,5670.547,8586.2,9644.36,288.736,208.0,3483.563
P2,36bda8b0917108b4,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8795,0.5,4.0,4.0,12133.766,16027.199999999999,6181.023,9233.0,10425.1,354.263,224.0,4142.104
P2,aaa374eed7ab62fb,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8973,0.5,4.0,4.0,16093.065,20832.1,7206.329,10656.849999999999,11718.21,482.819,256.0,5369.102
P2,65d6de3c2d363076,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9025,0.5,4.0,4.0,14620.562,20555.2,9526.495,14861.599999999999,16448.079999999998,445.945,388.0,4917.346
P2,cea8aedc61573aad,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.904,0.5,4.0,4.0,14978.721,20968.25,9643.155,15017.0,16647.59,457.52,392.0,5004.431
P2,01cabc333ac43b86,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9078999999999999,0.5950000000000003,4.0,4.0,15972.646,22060.649999999998,9877.287,15273.35,17073.4,489.012,400.0,5290.552
P2,82e51035c44d6e05,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9148,0.6,4.0,4.0,18001.537,24646.2,10343.407,15923.099999999999,17758.39,554.997,416.0,5959.11
P2,ebf7cf21ef4322a9,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9246,0.6,4.0,4.0,21828.018,29280.55,11275.88,17103.2,19158.629999999997,683.496,448.0,7135.571
P2,266ee86389c1f3a6,"{""policy"":""P2"",""fixed_p"":4,""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9348,0.7,4.0,4.0,23378.904,35960.45,14994.844,22848.75,24379.329999999998,748.244,514.0,7605.14
P2,d240ac2c22f3fd1e,"{""policy"":""P2"",""fixed_p"":4,""alpha"":16,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9352999999999999,0.7,4.0,4.0,23656.685,36435.45,15038.113,22922.35,24412.239999999998,757.322,514.0,7662.395
P2,8ff4b409a7c95e7d,"{""policy"":""P2"",""fixed_p"":4,""alpha"":16,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9372999999999999,0.7,4.0,4.0,24477.469,37428.85,15124.201,22973.849999999995,24434.02,783.447,514.0,7930.603
P2,64d550f6d5e40c0a,"{""policy"":""P2"",""fixed_p"":4,""alpha"":16,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9401,0.7,4.0,4.0,26126.369,39445.65,15276.517,22973.849999999995,24489.45,837.574,514.0,8460.197
P2,fcd9b364c7e6b373,"{""policy"":""P2"",""fixed_p"":4,""alpha"":16,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9438,0.7,4.0,4.0,29213.339,43205.8,15540.475,23142.05,24489.45,941.894,514.0,9459.777
P3,e7972f0fb23a4132,"{""policy"":""P3"",""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.75,0.2,2.896,4.0,2967.028,4320.299999999999,1744.582,2620.6499999999996,3006.05,73.054,53.0,1205.848
P3,d72ec85154fba925,"{""policy"":""P3"",""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.7633,0.2,2.896,4.0,3271.251,4767.45,1891.899,2835.0,3278.7199999999993,81.404,57.0,1293.751
P3,292d5183cbeaa920,"{""policy"":""P3"",""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.7832,0.2,2.896,4.0,4110.842,6103.05,2186.198,3201.4999999999995,3719.4999999999995,105.113,65.0,1541.817
P3,6393d4ec9e3896f2,"{""policy"":""P3"",""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8142,0.3,2.896,4.0,5690.066,8526.65,2770.405,3997.45,4520.599999999999,151.372,81.0,2012.902
P3,6c90089b461b5375,"{""policy"":""P3"",""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8496,0.4,2.896,4.0,8677.417,13140.0,3931.408,5408.25,5769.21,243.121,112.0,2907.819
P3,344cb859294ea8f0,"{""policy"":""P3"",""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8082,0.3,2.896,4.0,4641.211,6574.599999999999,2975.175,4497.549999999999,4967.05,121.128,100.0,1700.603
P3,25c7a9e29d8c4a1b,"{""policy"":""P3"",""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.815,0.3,2.896,4.0,4983.571,7126.799999999999,3116.351,4723.5,5145.58,131.006,104.0,1805.523
P3,78c7c8e25a68b85a,"{""policy"":""P3"",""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8264,0.3,2.896,4.0,5793.725,8317.849999999999,3394.997,5066.1,5493.799999999999,154.657,112.0,2049.409
P3,be29b05e5d7897b3,"{""policy"":""P3"",""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8427,0.3,2.896,4.0,7324.014,10645.3,3933.809,5721.1,6274.29,200.915,128.0,2508.962
P3,2ea0b8de6fd0db5c,"{""policy"":""P3"",""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8674,0.4,2.896,4.0,10258.003,15208.5,5028.707,7203.4,7919.0599999999995,292.97,160.0,3400.461
P3,814d6720c48a72dd,"{""policy"":""P3"",""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8586,0.4,2.896,4.0,7847.906,11188.2,5287.516,8132.25,9060.32,219.855,196.0,2673.32
P3,7c005f1374fb912b,"{""policy"":""P3"",""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8611,0.4,2.896,4.0,8213.088,11766.949999999999,5413.951,8296.849999999999,9293.19,231.006,200.0,2781.778
P3,358a491001887f24,"{""policy"":""P3"",""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8665,0.4,2.896,4.0,8981.119,12838.5,5670.547,8586.2,9644.36,254.579,208.0,3010.331
P3,54157b37569f2f20,"{""policy"":""P3"",""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8741,0.4,2.896,4.0,10445.344,14927.55,6181.023,9233.0,10425.1,300.632,224.0,3462.026
P3,2c4c5214ba1ae4e5,"{""policy"":""P3"",""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8913,0.5,2.896,4.0,13304.933,19288.5,7200.264,10656.849999999999,11718.21,393.044,256.0,4317.532
P3,dd0c067bf87bc724,"{""policy"":""P3"",""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8987999999999999,0.5,2.896,4.0,13834.57,20041.2,9526.495,14861.599999999999,16448.079999999998,420.1,388.0,4540.739
P3,0b91ed752bb6a7d1,"{""policy"":""P3"",""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9003,0.5,2.896,4.0,14192.729,20459.899999999998,9643.155,15017.0,16647.59,431.675,392.0,4627.824
P3,ccc466d26ad2afba,"{""policy"":""P3"",""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9036000000000001,0.5,2.896,4.0,14905.28,21515.1,9877.287,15273.35,17073.4,454.855,400.0,4817.32
P3,d784bfe0d0b18bd6,"{""policy"":""P3"",""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9094,0.6,2.896,4.0,16313.115,23597.4,10343.407,15923.099999999999,17758.39,501.366,416.0,5279.032
P3,810fe91a31e09709,"{""policy"":""P3"",""alpha"":8,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9186,0.6,2.896,4.0,19039.886,27576.35,11275.88,17103.2,19158.629999999997,593.721,448.0,6084.001
P3,fdd1cea4e811c4f6,"{""policy"":""P3"",""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9311,0.7,2.896,4.0,22592.912,35486.2,14994.844,22848.75,24379.329999999998,722.399,514.0,7228.533
P3,52729bdd5babfc1b,"{""policy"":""P3"",""alpha"":16,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9316,0.7,2.896,4.0,22870.693,36006.049999999996,15038.113,22922.35,24412.239999999998,731.477,514.0,7285.788
P3,5b8b43de6bcec348,"{""policy"":""P3"",""alpha"":16,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.933,0.7,2.896,4.0,23410.103,36969.049999999996,15124.201,22973.849999999995,24434.02,749.29,514.0,7457.371
P3,1bad3cd36c2f007b,"{""policy"":""P3"",""alpha"":16,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9347000000000001,0.7,2.896,4.0,24437.947,38451.75,15276.517,22973.849999999995,24489.45,783.943,514.0,7780.119
P3,32391ffa87f44c71,"{""policy"":""P3"",""alpha"":16,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9378,0.7,2.896,4.0,26425.207,41645.3,15540.475,23142.05,24489.45,852.119,514.0,8408.207
